"pid" "gender" "age" "Weight1" "Weight2" "Weight3" "time_az" "interests" "identity_AZ" "identity_US" "needs_met" "rep_ideo" "dem_ideo" "covid_affected" "covid_finance" "wear_mask" "public_mask" "k12" "college" "trump_covid" "ducey_covid" "mayor_covid" "border_wall" "imm_citizenship" "imm_hurt_az" "imm_hurt_culture" "oppose_race_protests" "interact_law" "positive_law" "registered" "plan_to_vote_pres" "vote_pres" "plan_to_vote_senate" "vote_senate" "rep_ft" "dem_ft" "rep_ft_people" "dem_ft_people" "conservative" "hispanic" "race" "christian" "income" "children"
"647" 2 2 3 0.78 0.84 0.74 "More than 10 Years" 1 2 1 3 4 3 2 3 1 5 4 4 1 1 4 1 5 5 5 4 5 3 1 1 5 1 5 50 50 100 1 3 0 1 6 4 0
"648" 1 2 3 0.87 0.84 0.9 "More than 10 Years" 4 3 1 3 2 3 2 3 2 3 2 2 5 3 4 3 2 3 3 4 5 4 1 2 1 3 1 25 75 25 75 2 0 1 6 1 1
"649" 3 2 3 0.87 0.84 0.9 "More than 10 Years" 3 1 1 2 1 5 2 3 2 2 5 5 1 2 2 1 2 2 4 1 4 3 1 1 5 1 5 100 1 100 1 5 0 1 6 1 1
"650" 1 2 3 0.64 0.84 1.49 "<5 years" 3 3 2 3 3 3 2 3 2 2 1 1 3 4 4 1 4 2 2 2 5 3 1 1 5 1 1 50 50 50 50 3 0 5 1 2 1
"651" 3 2 3 0.57 0.84 0.6 "More than 10 Years" 4 1 1 2 2 3 2 1 1 1 4 2 1 4 4 1 2 4 3 4 4 1 1 1 5 1 3 100 0 100 5 3 0 1 2 2 1
"652" 3 2 3 0.64 0.84 1.49 "More than 10 Years" 1 2 1 3 3 3 2 3 4 5 4 4 1 1 2 1 5 5 5 4 4 2 1 1 5 1 5 75 10 80 10 4 0 5 2 2 1
"653" 3 2 3 0.56 0.84 0.6 "More than 10 Years" 2 2 1 5 3 1 2 1 1 1 3 1 1 2 2 1 5 3 4 4 5 3 1 1 2 1 4 55 1 55 1 4 0 1 1 3 1
"654" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 2 1 1 1 3 5 2 3 1 1 3 4 5 2 1 1 2 2 2 5 3 2 1 1 1 1 1 0 100 25 75 1 0 1 1 1 0
"655" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 4 3 1 3 1 5 1 3 1 1 1 4 5 2 3 5 1 1 1 2 5 1 1 1 1 1 1 0 50 0 70 2 0 1 1 1 0
"656" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 5 1 1 4 3 3 2 3 1 1 2 1 5 4 2 5 3 2 4 2 5 1 1 1 1 1 1 0 80 40 100 2 0 1 1 1 0
"657" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 1 2 2 4 3 4 2 3 1 1 1 1 5 4 4 2 4 3 4 4 5 1 1 1 2 1 2 50 75 50 75 2 0 1 1 1 0
"658" 1 2 4 0.87 0.41 0.52 "<5 years" 4 5 1 3 2 2 2 3 1 1 1 1 5 5 5 4 1 2 1 1 5 1 0 1 1 1 1 0 75 25 75 3 0 1 1 1 0
"659" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 4 2 1 4 3 2 2 3 1 1 1 1 5 5 2 5 1 2 3 4 3 1 1 1 1 1 1 0 80 50 80 3 0 1 1 1 0
"660" 1 2 4 0.87 0.41 0.52 "<5 years" 4 1 1 1 1 5 2 3 1 1 4 4 5 5 1 2 1 3 1 4 5 1 1 1 1 1 1 10 75 50 75 3 0 1 1 1 0
"661" 2 2 4 0.87 0.41 0.52 "More than 10 Years" 2 3 1 4 1 2 2 3 1 1 4 4 5 5 3 4 1 1 1 1 5 3 1 1 1 1 1 0 70 0 90 3 0 1 1 1 0
"662" 2 2 4 0.87 0.41 0.52 "<5 years" 2 3 1 3 1 3 2 3 1 1 1 1 5 4 1 4 1 1 1 2 5 3 1 1 2 1 1 0 70 10 90 3 0 1 1 1 0
"663" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 1 4 1 3 3 2 2 1 1 3 5 5 2 2 3 1 4 3 2 4 5 1 1 1 3 1 4 40 0 50 0 5 0 1 1 1 0
"664" 3 2 4 0.87 0.41 0.52 "5-10 years" 4 2 1 1 1 3 2 3 1 3 3 3 1 1 1 1 1 1 1 3 3 1 1 1 5 1 5 80 0 100 20 5 0 1 1 1 0
"665" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 1 1 1 3 1 3 2 3 1 1 3 1 2 2 2 1 3 2 3 1 5 1 1 1 5 1 5 100 0 100 0 5 0 1 1 1 0
"666" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 1 1 1 3 3 3 2 3 2 5 5 5 2 4 2 1 5 4 4 4 5 3 1 1 5 1 5 80 0 85 0 5 0 1 1 1 0
"667" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 1 3 1 5 1 3 2 3 1 1 1 1 5 5 3 4 1 1 1 1 5 2 1 1 1 1 1 0 100 0 100 1 0 1 2 1 0
"668" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 1 3 1 3 4 4 2 3 1 1 4 4 5 5 1 1 1 1 1 2 5 2 1 1 1 1 1 0 80 20 100 1 0 1 2 1 0
"669" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 1 3 1 4 4 4 2 3 1 1 1 1 5 5 3 4 1 1 1 1 5 3 1 1 1 1 1 0 100 0 100 1 0 1 2 1 0
"670" 2 2 4 0.87 0.41 0.52 "More than 10 Years" 1 2 1 3 3 3 2 3 2 2 3 5 1 1 3 1 4 4 5 4 5 1 1 1 4 1 4 50 50 50 50 1 0 1 2 1 0
"671" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 3 3 1 4 3 4 2 3 2 1 2 2 5 5 4 4 1 1 1 4 5 1 1 1 1 1 1 0 75 25 75 2 0 1 2 1 0
"672" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 3 4 1 3 3 3 2 3 1 1 2 2 5 3 2 4 2 1 1 3 3 1 1 1 1 1 1 2 8 4 7 3 0 1 2 1 0
"673" 1 2 4 0.87 0.41 0.52 "5-10 years" 4 3 3 4 2 3 2 3 1 1 1 2 5 4 1 4 1 1 1 2 5 1 1 1 1 1 1 30 70 50 80 3 0 1 2 1 0
"674" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 1 3 3 4 5 3 2 3 1 1 1 1 5 5 3 4 1 1 1 2 5 1 1 1 1 1 1 0 100 0 100 3 0 1 2 1 0
"675" 1 2 4 0.87 0.41 0.52 "<5 years" 1 4 1 5 3 3 2 1 1 1 3 3 5 3 2 4 1 2 5 4 5 1 1 1 1 1 1 50 80 40 80 3 0 1 2 1 0
"676" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 4 3 1 4 3 3 2 3 1 1 2 2 4 4 3 2 2 4 4 4 3 1 0 3 2 2 2 10 40 15 40 3 0 1 2 1 0
"677" 2 2 4 0.87 0.41 0.52 "More than 10 Years" 1 4 1 3 3 3 2 3 1 1 3 2 5 4 3 4 1 1 3 4 5 3 0 5 1 5 1 0 100 50 100 3 0 1 2 1 0
"678" 3 2 4 0.87 0.41 0.52 "5-10 years" 3 3 2 3 3 3 2 3 1 1 1 1 5 2 2 4 3 3 3 3 5 1 1 1 1 3 1 6 6 6 6 3 0 1 2 1 0
"679" 3 2 4 0.87 0.41 0.52 "5-10 years" 1 4 1 1 2 4 1 3 1 3 2 2 1 3 2 1 5 5 5 4 5 5 1 1 5 1 5 90 0 99 0 3 0 1 2 1 0
"680" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 4 5 3 4 2 4 2 3 1 4 2 1 3 5 3 2 5 4 3 4 5 1 1 1 4 1 4 55 60 60 40 4 0 1 2 1 0
"681" 2 2 4 0.87 0.41 0.52 "More than 10 Years" 3 2 1 4 2 3 3 3 2 5 5 5 2 4 4 4 2 4 4 3 5 1 1 1 1 1 1 55 68 55 68 4 0 1 2 1 0
"682" 2 2 4 0.87 0.41 0.52 "More than 10 Years" 4 3 1 4 2 5 2 3 3 5 3 5 1 5 5 1 4 5 2 4 5 1 1 1 5 1 5 80 0 80 0 4 0 1 2 1 0
"683" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 4 1 1 4 4 2 2 3 1 1 1 1 5 2 1 1 1 1 2 5 3 1 1 1 4 1 4 65 20 60 55 4 0 1 2 1 0
"684" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 3 1 1 3 2 4 2 3 4 5 5 5 1 2 1 1 4 2 3 4 5 1 1 1 5 1 5 80 20 80 20 4 0 1 2 1 0
"685" 3 2 4 0.87 0.41 0.52 "5-10 years" 2 4 1 4 2 5 2 3 1 2 4 1 4 2 3 1 1 4 3 4 5 1 1 1 5 1 5 30 0 55 20 4 0 1 2 1 0
"686" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 3 4 1 3 1 5 2 3 1 1 5 5 1 1 1 1 5 1 1 1 5 1 1 1 5 1 5 100 0 100 100 5 0 1 2 1 0
"687" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 1 1 1 1 2 4 2 3 1 5 5 2 1 1 1 1 2 5 3 4 4 1 1 1 5 1 5 100 0 100 0 5 0 1 2 1 0
"688" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 1 1 1 3 2 5 2 3 1 1 3 3 1 2 5 1 2 4 3 4 5 1 1 1 5 1 5 100 0 100 0 5 0 1 2 1 0
"689" 3 2 4 0.87 0.41 0.52 "<5 years" 4 4 1 3 5 5 2 3 1 1 4 5 1 1 2 1 1 2 4 4 5 1 1 1 5 1 5 85 20 100 0 5 0 1 2 1 0
"690" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 1 1 1 4 2 3 2 3 3 4 4 4 1 2 2 2 4 4 4 4 5 1 1 1 5 1 5 80 10 80 20 5 0 1 2 1 0
"691" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 1 3 1 3 2 3 2 3 2 5 5 5 1 2 3 1 5 5 4 4 5 1 1 1 5 1 5 90 1 95 51 5 0 1 2 1 0
"692" 3 2 4 0.87 0.41 0.52 "<5 years" 1 3 1 3 2 5 2 3 3 4 3 3 2 2 3 1 5 5 5 4 5 1 1 1 5 1 5 55 0 80 0 5 0 1 2 1 0
"693" 1 2 4 1.56 0.41 0.43 "More than 10 Years" 4 2 2 3 2 4 2 3 1 1 1 1 5 4 3 2 2 2 2 2 5 1 1 1 1 1 1 25 75 25 75 1 0 2 2 1 0
"694" 1 2 4 0.76 0.41 0.2 "More than 10 Years" 4 4 3 4 1 4 2 3 1 1 3 4 5 4 2 4 3 1 2 1 5 1 1 1 1 1 1 0 80 20 80 1 0 3 2 1 0
"695" 2 2 4 0.98 0.41 1.3 "More than 10 Years" 4 1 1 5 1 2 2 3 2 2 2 2 5 4 2 4 4 2 3 2 5 3 1 1 1 1 1 5 5 2 18 3 0 5 2 1 0
"696" 1 2 4 0.87 0.41 0.52 "5-10 years" 2 4 3 4 2 3 2 3 1 1 1 1 5 4 3 4 4 3 3 4 3 2 1 1 1 1 1 30 60 40 60 1 0 1 3 1 0
"697" 2 2 4 0.87 0.41 0.52 "5-10 years" 3 5 4 4 1 1 2 3 2 1 4 5 5 2 5 5 1 1 1 2 3 1 1 1 6 1 6 0 0 0 0 1 0 1 3 1 0
"698" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 3 2 2 1 1 3 2 1 1 1 1 1 5 4 1 2 1 1 1 1 5 1 1 1 1 1 1 10 100 0 100 3 0 1 3 1 0
"699" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 3 4 1 1 1 4 2 1 1 1 1 1 5 4 1 2 1 1 1 2 5 1 1 1 1 1 1 10 100 0 100 3 0 1 3 1 0
"700" 2 2 4 0.87 0.41 0.52 "More than 10 Years" 3 1 1 3 3 3 2 3 1 1 3 3 3 3 3 3 3 3 3 3 5 3 0 5 3 3 3 0 0 0 0 3 0 1 3 1 0
"701" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 3 1 1 2 2 2 2 3 1 1 1 1 5 4 3 4 1 1 3 4 5 1 1 1 1 1 1 65 65 50 50 4 0 1 3 1 0
"702" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 4 2 1 5 3 3 3 1 1 1 2 2 5 4 4 4 2 2 2 2 4 3 1 1 2 1 2 0 5 0 5 3 0 1 5 1 0
"703" 2 2 4 0.87 0.41 0.52 "<5 years" 1 4 4 3 3 3 2 3 2 1 1 1 3 3 3 3 2 3 3 4 5 1 0 5 3 5 3 50 50 50 50 3 0 1 5 1 0
"704" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 3 2 1 2 1 5 2 3 1 1 1 1 1 1 1 1 5 3 3 4 5 1 1 1 5 1 5 100 0 100 0 5 0 1 5 1 0
"705" 1 2 4 0.87 0.41 0.52 "5-10 years" 1 4 2 3 2 2 2 3 1 1 2 2 5 5 3 4 1 2 2 1 5 1 1 1 1 1 1 0 60 0 90 1 0 1 6 1 0
"706" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 4 3 1 2 2 3 2 3 1 1 2 3 5 5 2 4 1 1 2 3 4 3 1 1 1 1 1 5 90 50 80 1 0 1 6 1 0
"707" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 4 7 7 3 2 2 2 3 3 2 2 2 5 2 1 4 1 1 1 2 3 5 0 5 1 5 1 0 85 0 99 1 0 1 6 1 0
"708" 1 2 4 0.87 0.41 0.52 "<5 years" 2 4 1 3 3 2 2 3 1 1 1 1 5 4 3 4 1 1 2 2 5 1 1 1 1 1 1 30 50 50 50 2 0 1 6 1 0
"709" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 3 4 4 3 2 3 2 3 1 1 1 2 5 5 2 4 1 1 2 1 5 2 1 1 1 1 1 0 80 0 80 2 0 1 6 1 0
"710" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 1 1 1 3 1 3 2 3 1 1 3 3 5 4 2 5 2 2 1 3 5 2 1 1 1 1 1 0 69 75 55 2 0 1 6 1 0
"711" 1 2 4 0.87 0.41 0.52 "5-10 years" 1 4 1 5 3 5 2 1 1 5 4 1 1 3 5 1 1 4 2 4 5 1 1 1 5 1 5 80 0 80 80 2 0 1 6 1 0
"712" 1 2 4 0.87 0.41 0.52 "5-10 years" 3 3 1 3 2 2 2 3 1 1 1 2 5 5 3 4 1 1 1 2 5 3 1 1 1 1 1 0 80 50 100 3 0 1 6 1 0
"713" 2 2 4 0.87 0.41 0.52 "<5 years" 1 4 1 3 4 3 2 3 1 1 1 1 5 4 1 4 3 3 2 4 5 1 1 1 1 1 1 0 70 50 80 3 0 1 6 1 0
"714" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 3 1 1 3 4 2 2 3 1 1 3 3 5 5 3 4 1 2 2 2 5 2 1 1 1 1 1 45 55 60 65 3 0 1 6 1 0
"715" 3 2 4 0.87 0.41 0.52 "5-10 years" 1 2 1 2 2 5 2 3 2 5 5 5 1 1 1 1 2 1 2 4 5 1 1 1 5 1 5 90 25 100 10 3 0 1 6 1 0
"716" 1 2 4 0.87 0.41 0.52 "5-10 years" 3 4 3 3 3 3 2 3 1 1 3 3 5 3 3 1 4 4 4 4 5 3 1 1 1 1 1 10 90 10 90 4 0 1 6 1 0
"717" 2 2 4 0.87 0.41 0.52 "More than 10 Years" 1 1 1 4 3 2 2 3 2 5 3 5 2 2 1 1 1 1 2 4 4 1 1 1 5 1 5 40 30 90 60 4 0 1 6 1 0
"718" 3 2 4 0.87 0.41 0.52 "<5 years" 3 2 1 2 3 3 3 3 1 1 3 3 2 3 3 2 4 3 2 3 5 3 0 5 3 5 3 0 0 0 1 5 0 1 6 1 0
"719" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 3 3 2 2 2 2 2 3 4 5 4 4 1 2 2 1 3 3 4 4 5 2 1 2 5 2 4 50 10 80 20 5 0 1 6 1 0
"720" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 1 2 1 3 3 3 2 3 1 2 3 3 2 4 1 1 1 2 4 4 5 1 1 1 4 1 5 75 10 75 20 5 0 1 6 1 0
"721" 3 2 4 0.87 0.41 0.52 "More than 10 Years" 1 3 1 3 1 4 2 3 4 5 5 5 1 5 3 1 4 3 4 4 5 1 1 1 5 1 5 50 0 100 0 5 0 1 6 1 0
"722" 3 2 4 0.76 0.41 0.2 "More than 10 Years" 1 1 1 3 2 5 2 3 2 4 5 5 1 1 2 5 2 4 4 5 5 1 1 1 5 1 5 90 0 90 0 4 0 3 6 1 0
"723" 1 2 4 0.57 0.41 0.35 "<5 years" 1 6 1 3 1 3 2 1 1 1 2 2 5 5 4 4 1 1 2 2 5 3 1 1 1 1 1 0 100 50 100 1 0 1 1 2 0
"724" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 4 1 3 1 2 2 3 1 3 3 3 5 2 1 3 1 1 2 2 3 1 1 1 1 1 1 60 80 100 100 2 0 1 1 2 0
"725" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 2 3 1 3 2 3 2 3 2 2 3 3 5 4 3 5 1 1 2 2 4 1 1 1 1 1 1 10 50 30 80 2 0 1 1 2 0
"726" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 4 2 1 4 3 3 2 3 1 1 1 1 5 5 5 5 1 1 1 1 5 1 1 1 1 1 1 0 90 10 80 2 0 1 1 2 0
"727" 1 2 4 0.57 0.41 0.35 "<5 years" 4 6 2 4 1 3 2 3 1 1 1 1 5 5 4 5 1 1 3 2 5 1 1 1 1 1 1 10 100 10 100 2 0 1 1 2 0
"728" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 2 2 1 3 2 3 2 3 1 1 1 1 5 5 3 5 1 1 1 1 5 1 1 1 1 1 1 0 90 0 90 3 0 1 1 2 0
"729" 1 2 4 0.57 0.41 0.35 "5-10 years" 4 3 1 4 1 3 2 3 1 1 2 2 5 4 2 4 2 2 2 1 5 1 1 1 1 1 1 10 50 20 50 3 0 1 1 2 0
"730" 1 2 4 0.57 0.41 0.35 "5-10 years" 1 2 1 3 2 3 1 3 1 1 1 1 5 5 3 5 1 1 1 2 5 1 1 1 1 1 1 0 100 0 100 3 0 1 1 2 0
"731" 1 2 4 0.57 0.41 0.35 "5-10 years" 3 5 1 4 3 3 1 3 1 1 1 2 5 4 1 4 2 2 2 4 5 1 1 1 1 1 1 0 98 75 95 3 0 1 1 2 0
"732" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 2 1 2 3 3 2 3 1 1 1 2 4 4 2 4 1 2 3 4 5 1 1 1 1 1 1 0 100 50 100 3 0 1 1 2 0
"733" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 4 4 3 2 3 2 3 1 1 1 1 5 5 3 4 1 1 1 1 5 4 1 1 1 1 1 0 80 10 100 3 0 1 1 2 0
"734" 2 2 4 0.57 0.41 0.35 "5-10 years" 3 3 2 3 3 3 2 3 1 1 1 1 5 4 2 4 1 2 3 2 3 1 1 1 1 1 1 20 66 50 50 3 0 1 1 2 0
"735" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 3 3 1 3 3 3 2 3 1 1 2 2 5 5 3 4 1 2 2 4 5 1 1 1 1 1 1 0 60 0 98 3 0 1 1 2 0
"736" 2 2 4 0.57 0.41 0.35 "<5 years" 3 4 1 4 3 3 2 3 1 1 1 1 5 4 3 5 5 4 3 4 5 1 1 1 1 1 1 50 50 50 50 3 0 1 1 2 0
"737" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 2 1 5 1 2 2 1 1 1 2 1 5 5 1 4 1 1 1 2 5 3 1 1 1 1 1 25 65 40 40 3 0 1 1 2 0
"738" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 2 4 2 4 1 3 2 3 1 1 1 1 4 4 3 1 4 4 4 4 5 3 0 4 3 5 3 10 5 35 20 3 0 1 1 2 0
"739" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 2 1 3 2 3 2 3 1 1 3 3 2 1 1 1 1 4 4 5 5 1 1 1 5 1 5 75 0 90 20 3 0 1 1 2 0
"740" 3 2 4 0.57 0.41 0.35 "<5 years" 3 4 1 1 3 5 2 3 1 5 5 5 1 4 5 1 5 5 5 4 5 3 1 1 5 1 5 90 0 100 0 3 0 1 1 2 0
"741" 3 2 4 0.57 0.41 0.35 "<5 years" 1 2 1 1 3 3 2 3 1 3 3 3 1 1 1 1 3 5 4 4 5 1 0 5 5 5 5 90 9 100 75 3 0 1 1 2 0
"742" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 4 6 1 2 2 4 2 3 1 1 4 2 5 5 2 5 2 4 4 5 5 1 1 1 1 1 1 20 80 20 80 4 0 1 1 2 0
"743" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 4 5 1 3 2 4 2 3 2 1 4 4 5 5 3 1 4 2 3 5 5 1 1 1 3 1 3 20 0 50 20 4 0 1 1 2 0
"744" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 3 3 3 3 4 2 1 2 2 2 2 4 4 2 4 1 1 1 2 5 2 1 2 3 1 2 50 50 50 50 4 0 1 1 2 0
"745" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 2 4 1 3 3 4 1 3 1 1 2 2 4 3 3 2 2 4 2 4 5 1 1 1 3 1 4 50 0 50 0 4 0 1 1 2 0
"746" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 3 2 3 3 3 2 3 2 2 3 3 2 2 2 2 3 3 3 4 5 3 1 1 4 1 4 95 5 75 25 4 0 1 1 2 0
"747" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 3 1 4 2 2 2 3 2 4 5 5 2 4 5 1 3 3 3 4 5 1 1 1 5 1 4 48 0 85 80 4 0 1 1 2 0
"748" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 3 1 4 3 3 2 3 1 3 3 3 2 2 3 1 2 2 3 4 5 1 1 1 4 1 5 75 25 75 25 4 0 1 1 2 0
"749" 3 2 4 0.57 0.41 0.35 "5-10 years" 4 3 3 3 1 3 2 3 1 1 5 3 1 1 1 1 3 3 2 4 5 1 1 1 5 1 5 80 0 100 0 4 0 1 1 2 0
"750" 3 2 4 0.57 0.41 0.35 "5-10 years" 1 4 1 3 2 3 2 3 3 4 5 5 1 1 1 1 5 4 4 4 5 1 1 1 5 1 5 50 0 100 0 4 0 1 1 2 0
"751" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 4 1 1 2 3 2 3 1 3 4 4 2 1 4 1 5 4 5 4 5 1 1 1 5 1 5 80 0 80 0 4 0 1 1 2 0
"752" 3 2 4 0.57 0.41 0.35 "5-10 years" 4 5 1 3 3 5 2 3 2 1 5 5 1 4 2 1 5 5 5 4 5 1 1 1 5 1 5 80 0 100 10 4 0 1 1 2 0
"753" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 5 3 1 4 2 4 2 3 3 4 5 5 1 2 2 1 5 5 4 5 3 1 1 1 5 1 5 86 2 65 35 5 0 1 1 2 0
"754" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 2 1 2 1 5 2 3 3 5 4 4 2 2 1 1 5 4 3 1 5 1 1 1 5 1 5 80 10 100 0 5 0 1 1 2 0
"755" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 2 2 1 3 2 3 2 3 2 3 5 5 1 3 3 1 2 1 2 4 5 1 1 1 5 1 5 95 5 95 0 5 0 1 1 2 0
"756" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 2 1 2 2 5 2 3 1 1 4 2 2 5 1 1 1 2 2 4 5 1 1 1 5 1 5 72 6 88 6 5 0 1 1 2 0
"757" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 3 1 4 4 5 2 3 2 2 4 4 2 2 3 1 4 2 4 4 5 1 1 1 5 1 5 80 0 85 5 5 0 1 1 2 0
"758" 1 2 4 3.97 0.41 1.27 "More than 10 Years" 4 1 1 4 1 3 1 3 1 1 2 2 2 5 5 1 4 5 5 5 5 1 1 1 5 1 1 20 50 20 40 2 1 1 1 2 0
"759" 1 2 4 3.97 0.41 1.27 "5-10 years" 2 4 1 3 2 4 2 1 1 1 1 1 5 5 4 4 2 1 1 2 3 1 1 1 1 1 1 40 90 50 75 3 1 1 1 2 0
"760" 1 2 4 3.97 0.41 1.27 "More than 10 Years" 3 2 1 4 1 4 2 1 1 1 2 2 5 4 4 4 1 2 3 3 3 2 1 1 1 1 1 5 75 10 75 3 1 1 1 2 0
"761" 3 2 4 0.49 0.41 0.13 "More than 10 Years" 3 2 2 2 3 5 2 3 1 1 2 2 2 1 1 1 2 3 3 5 5 3 1 2 4 2 5 65 0 60 45 4 0 3 1 2 0
"762" 2 2 4 0.64 0.41 0.87 "More than 10 Years" 1 1 1 3 3 3 2 3 1 1 5 5 1 1 1 5 5 5 5 5 5 1 1 1 5 1 5 90 10 90 50 3 0 5 1 2 0
"763" 1 2 4 0.57 0.41 0.35 "<5 years" 1 1 1 5 1 5 2 3 1 1 4 4 1 1 1 5 1 2 3 3 3 1 1 1 1 1 1 100 100 0 100 1 0 1 2 2 0
"764" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 4 3 2 5 1 4 2 3 1 1 3 3 5 5 1 4 1 1 1 1 5 1 1 1 1 1 1 10 100 30 100 1 0 1 2 2 0
"765" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 4 1 1 4 2 4 2 3 1 1 1 4 5 2 1 2 1 1 1 1 5 1 1 1 1 1 1 0 80 0 100 2 0 1 2 2 0
"766" 1 2 4 0.57 0.41 0.35 "5-10 years" 1 5 2 3 2 2 2 3 1 1 2 2 5 4 3 4 1 1 1 1 5 1 1 1 1 1 1 10 80 75 90 2 0 1 2 2 0
"767" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 4 2 4 1 4 2 3 1 1 1 1 5 5 2 4 1 1 1 2 5 1 1 1 1 1 1 0 75 50 50 2 0 1 2 2 0
"768" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 3 2 2 2 4 2 3 1 1 3 2 5 5 4 4 1 1 1 1 3 2 1 1 1 1 1 2 95 0 100 2 0 1 2 2 0
"769" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 2 2 2 3 3 2 2 3 1 1 2 2 5 5 3 4 2 2 2 4 5 2 1 1 1 1 1 20 70 20 70 2 0 1 2 2 0
"770" 1 2 4 0.57 0.41 0.35 "<5 years" 4 4 3 3 3 3 1 3 2 2 2 1 5 4 2 5 1 1 1 4 5 3 1 1 1 1 1 15 90 10 90 2 0 1 2 2 0
"771" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 1 1 3 3 2 2 3 1 1 1 1 5 4 2 5 1 1 2 1 3 1 1 1 1 1 1 0 80 20 90 3 0 1 2 2 0
"772" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 3 2 3 3 3 2 3 2 3 2 2 5 3 2 4 2 2 1 4 3 1 1 1 1 1 1 10 50 30 60 3 0 1 2 2 0
"773" 1 2 4 0.57 0.41 0.35 "5-10 years" 2 2 1 3 3 3 2 3 1 1 2 1 5 2 3 4 2 3 2 2 5 1 1 1 1 1 1 45 45 75 75 3 0 1 2 2 0
"774" 1 2 4 0.57 0.41 0.35 "5-10 years" 4 4 1 4 3 3 1 3 1 1 2 2 5 4 2 4 1 2 2 1 5 2 1 1 1 1 1 0 75 0 75 3 0 1 2 2 0
"775" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 4 3 1 5 2 2 2 3 1 1 1 1 5 4 2 4 1 1 1 2 5 2 1 1 1 1 1 0 25 50 50 3 0 1 2 2 0
"776" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 2 1 3 2 2 2 3 1 1 4 4 5 4 4 4 1 1 3 2 5 3 1 1 1 1 1 40 50 50 50 3 0 1 2 2 0
